Frame,LEFT_SHOULDER-LEFT_ELBOW-LEFT_WRIST,RIGHT_SHOULDER-RIGHT_ELBOW-RIGHT_WRIST,LEFT_HIP-LEFT_KNEE-LEFT_ANKLE,RIGHT_HIP-RIGHT_KNEE-RIGHT_ANKLE,LEFT_SHOULDER-LEFT_HIP-LEFT_KNEE,RIGHT_SHOULDER-RIGHT_HIP-RIGHT_KNEE,LEFT_ELBOW-LEFT_SHOULDER-LEFT_HIP,RIGHT_ELBOW-RIGHT_SHOULDER-RIGHT_HIP,Exercise
307,171.25509883520488,168.84471708271255,165.37464443429155,165.53269887022338,169.72325616981882,166.9904995486234,34.20352013170888,31.371754075814877,push-up
308,169.55030453109316,164.63738562542068,162.01907796217284,162.04959211814005,171.71557139146185,163.89535952734815,34.966563339556984,36.621762706675966,push-up
309,167.82324094797667,161.43556251314337,156.6629632760432,160.19915214296512,169.94901955610294,163.73712443712097,37.2202809114982,38.72274645654065,push-up
310,165.82698967982762,156.94617852884627,152.5577039081243,154.50893559016083,173.19744548690858,162.66978618322221,38.90012324371004,41.555222815609866,push-up
311,163.10200136289612,152.78995932599088,142.44399662470008,150.77430789477043,174.37484657357015,162.75067411092988,41.4734513740454,44.90203893384159,push-up
312,158.1352537444484,149.09356578158017,130.01112172527235,132.75591336183155,176.4824809837709,158.70085422691744,45.32697521699024,49.249428330582916,push-up
313,153.32967431974689,143.6572042285615,97.50438499393195,119.75841266172638,176.75969613602467,160.57865622982067,49.824627236704195,54.093544197451195,push-up
314,148.06362374051574,138.5546582420051,94.86305103481261,125.76724365116655,177.09753873543977,159.2348659063299,56.48193112918631,60.05422823020101,push-up
315,137.63510682131883,131.1060918769265,84.9408813997387,137.4682618138977,176.66673993582245,164.20727825924823,67.52692248857574,66.43795206070159,push-up
316,127.61714448304423,122.52049520653978,112.58009433713428,61.54969230886747,177.6559395064454,154.9708570480036,77.47389595232654,73.85486652679899,push-up
317,118.82633829958212,112.45879840876333,74.60446341632039,48.27034930031501,179.21881033161952,144.05874356077337,85.99343661206562,85.3505573166243,push-up
318,104.2046042472519,103.54529199277815,133.45481251628544,2.4553855736420265,163.39727457445505,129.36938835193442,102.68206192300413,96.77873042049421,push-up
319,90.57315215672317,92.5739833336658,93.38255840146267,120.53771353900524,165.6409889798304,21.333867185652878,117.2646946590044,108.86317660477282,push-up
320,76.93458059722762,80.01606692244128,78.4914251331851,150.51145735494268,170.67085367979573,9.858471236247842,131.89196406382695,122.99680536040177,push-up
321,68.40577531539994,71.11911549838372,56.59565557031023,174.93522412195122,176.13273007749112,31.148044200665083,141.0457356641238,131.97566375616367,push-up
322,65.60814222342037,69.35241614617924,82.9401493016241,174.56908631241112,161.77709692565531,42.71415932844657,143.6119674272377,132.8242523377355,push-up
323,59.50143713203349,65.46990662513862,68.14503303711426,161.60936158991373,176.45772386059696,61.10214162537637,154.53191798459713,139.4837969663247,push-up
324,55.900902040860025,60.684702070530996,65.4257908559671,157.43312379724927,170.30219901075986,71.00020594929435,160.0357993250461,147.02326210469502,push-up
325,52.967448997659325,58.459180512087705,55.784096176450475,152.69664675144145,168.0603032991164,70.5569785631974,166.26747106482,150.26663705087398,push-up
326,50.04254223416282,56.286798967118514,71.99359776493102,141.0136257176332,166.91042394045502,93.23526029407591,173.25763567614035,156.7673115401704,push-up
327,49.168652087271774,55.587586378213096,84.60997878269382,140.29723964916408,169.62936613566941,105.15704109221052,174.45822793257207,159.50336120538688,push-up
328,50.0003365890957,56.72893915799143,88.47668260128894,142.60552856108035,172.53178144621958,105.1459551271725,172.56910033647094,157.6349381933505,push-up
329,51.48657141300574,58.31657166689546,89.7381044337023,139.42170314252837,174.46429237139387,107.04453463528158,169.77378958291948,155.22512027283014,push-up
330,51.74099755689438,59.904065534093576,85.48949418031206,135.7195307545343,179.67096433971898,102.31746997659424,168.13379972163477,152.49670659215553,push-up
331,52.998089229208595,61.33021908212698,70.29895740726751,137.31800294156616,171.87641867682532,98.38004510494262,171.54970164267272,154.2660463905636,push-up
332,53.51074516028815,63.19256333814392,68.00991268309771,130.10661833780117,178.58432981856492,101.03009480423195,166.0040186239534,150.089633191728,push-up
333,61.38045206830848,68.49337668021575,53.91172143721833,112.78637669861294,178.82955624730724,113.62162412168534,153.2283197966294,142.35113995147972,push-up
334,81.99072255263825,82.634385246689,43.104341898838264,96.38673754017037,165.67374916545913,100.19625689405117,126.12363691186744,122.86469452899792,push-up
335,97.28487736159434,93.70197765596244,35.93126129573817,65.41997167409376,170.23970959358198,89.88198613809044,110.36097524352286,109.52190619156923,push-up
336,116.54899500909653,111.37350734325088,38.31227555317179,3.9245953704699015,174.18919255699586,144.21228305667196,90.06858056148772,89.07689518867701,push-up
337,130.72556910803573,124.00398481030551,113.76180664387986,51.59344605189379,176.4065598868826,154.4774919074279,77.02735597122687,75.9363989168675,push-up
338,139.86485828892552,131.8970345214747,148.17546500464363,149.54992401081967,172.5273235426346,157.376544323334,68.25566961486334,68.57728286366633,push-up
339,147.0119988910642,139.2569010760023,151.8249936178623,154.47607289392542,168.6987685469356,160.47172954520008,60.81308616592483,60.961571037341386,push-up
340,152.97347202259746,145.67168809598263,146.7383132327983,163.65458186348346,164.66646798683888,166.22766640039103,53.396627343033515,54.32249440994463,push-up
341,157.16974003979567,150.0349599592405,144.60854626752305,163.828415455496,167.5928179731555,167.666037177716,46.682762099682265,48.481638380602206,push-up
342,159.9442648004677,155.76204129798793,150.3887804164416,167.53307250488888,166.71037859935186,167.90429356559756,43.96084682492982,43.17299807243444,push-up
343,162.4397064581878,159.9980735048568,157.7947483378945,169.72094042049358,166.82440390534146,167.88847967981286,41.231901156830844,39.225680462254076,push-up
344,165.5055235930682,165.03769219641237,164.72824960398427,168.2850161239037,167.78804459957837,167.8674578545991,37.331063148372884,34.63663196601712,push-up
345,168.06285010458384,167.16085951145317,163.32024610741325,164.55457930593627,169.2121212982059,167.2440247115815,35.265226131371755,32.532723993054475,push-up
346,170.20007701929134,169.7459264465716,162.13178245955058,164.2725970068489,170.20923156920279,168.53130532518554,33.44998114888027,29.75736923071966,push-up
347,172.87436919192473,173.0456774531635,163.45214748363244,164.82129023420046,170.98312663527733,169.10895524432013,30.822087353897377,27.344500865945147,push-up
348,176.64485869554997,176.0214683203504,165.61876842156238,165.25578921650026,171.3299872799423,169.02369039333072,28.457481244765336,25.442075616194398,push-up
349,179.8350176308289,178.04205262171396,167.2641785098815,165.53187807614063,171.78580414146595,169.2298389075843,27.187316898622786,24.240587736189887,push-up
350,178.55715252787024,179.90205777738927,169.11891017814378,166.82187341465715,171.7223631549764,169.3646841380945,26.62988388105042,23.216616152368516,push-up
351,178.0405918097372,179.99841731092067,169.3477117020213,167.90284706245848,171.85132725767212,169.91405180038663,26.253860575318022,23.057749439427262,push-up
352,177.93661988309233,179.95859553007548,168.87055851829408,168.1459153428055,171.4822516131578,170.16563187371102,26.402735441208453,22.803498729318004,push-up
353,178.085650610944,179.51799437815373,169.31239841650563,168.4848746250885,171.51234683135644,170.34762881272965,26.344558325752853,23.019157238595117,push-up
354,178.25730578089843,179.58678320848068,170.19730753334358,168.69836397144545,171.1765186706444,170.31835193599355,26.626592308669903,23.016140447974244,push-up
355,178.37428403824626,179.82407342965973,170.12532650645556,168.3692801165658,171.2529176897872,170.40550788586202,26.479590542054037,22.808203554101375,push-up
356,178.439417953577,179.9775988871486,170.57693452008317,168.35802768667236,171.32682944181852,170.2890980015099,26.28945639997698,22.810188176606964,push-up
357,178.56272448528964,179.78951340218703,170.87100100281776,168.35760184356403,171.6489799450676,170.43427353169415,26.15165452374193,22.592215503114033,push-up
358,178.61039033778533,179.7885902991485,171.16714396895173,168.43658590978805,171.97788827481884,170.48482176437264,25.98590748843114,22.58080349373338,push-up
359,178.7691224808974,179.8942749692889,171.46571511196038,168.37791068833317,171.9098864817692,170.5488416260875,26.09069080727444,22.578867103492545,push-up
360,178.94022573261472,179.98369235527804,171.7353339294452,168.37291647654527,171.95010450941098,170.65433572771408,26.186189753444605,22.5620925871021,push-up
361,179.04926643067432,179.7743934510506,171.87873220970587,168.12262810778194,171.80587366250163,170.48651609510387,26.342158224030943,22.71574183015921,push-up
362,179.84216645788203,179.22853610428484,172.19910145357343,167.7658505846142,171.6271942741426,170.33785954459714,27.093392280278326,22.992163549978535,push-up
363,177.10287816708396,177.90879136433762,172.52608690722602,167.58749655064804,172.43931156046932,170.2107221973432,28.147618046833124,23.590983642543684,push-up
364,176.16516706346084,176.18658870886372,172.23491578809816,167.2107609800872,173.22894524740698,169.94633871154772,28.256029607825624,24.803227552349764,push-up
365,174.4338537200347,175.0117342543182,169.01810903194053,166.24438205697612,172.97253943248424,169.19047415044602,29.13073314991741,25.86215880076562,push-up
366,172.44349683006521,173.28660873390734,165.65451224671418,165.5392790573784,173.1973900763034,168.70063697323113,30.515456494741866,27.617617783291248,push-up
367,170.78173085600113,170.92672119994307,164.26185860134862,165.49731815350725,173.58694032780645,168.5331958604704,32.197331512486564,29.457178440932815,push-up
368,168.39543374600555,167.410011838391,160.64918033088048,163.4377774594376,172.71409930670848,167.11629039004154,34.0680830766189,33.34270179654172,push-up
369,166.68854813375785,164.25181462953037,150.75889474659255,160.930727622905,170.88838121875807,167.51089702043018,35.530335727891874,35.61265844442359,push-up
370,164.9026994297928,161.00837580886827,144.8412958302384,154.90798755462689,169.51647880636688,164.9122074331575,37.39837292134444,39.59837035046299,push-up
371,161.75343875350882,156.8576259684053,130.93673200481797,145.4902092734979,170.64937141573338,165.24792007878168,39.89741824443978,43.49584033587778,push-up
372,158.23634315691092,153.35166287343313,95.51907053278339,127.5655197053012,172.2878915053332,165.6668188286159,43.0892048797186,46.45837116799015,push-up
373,153.90444447130426,148.8774735153259,77.48793134417406,110.61635947813339,170.91455966228213,164.76405921465997,48.29918333691565,51.170575659271435,push-up
374,148.24655806106986,141.71422442993796,64.11608170988652,77.78217008826572,168.9526386542753,163.72909945664546,55.85570546279473,58.82966060838212,push-up
375,139.4368214345262,134.16874516431054,78.06830772794919,33.15264090130922,177.43723579443548,163.84369793140831,64.57633526948841,65.0577692114045,push-up
376,131.80450487751884,126.92200954780526,85.04146924114433,33.26682965079996,178.72855340132887,147.46446450021085,71.7352690885142,71.32947364974757,push-up
377,121.20231769868997,115.23049560869627,97.40372962601366,55.453144972842914,152.87763894221416,83.68343976062874,82.22726290172153,83.40950364537358,push-up
378,106.1003750193347,100.11464136314696,87.69661805245028,77.41721556646057,158.0122609383651,67.46849115097925,99.1318734051682,100.68676587373487,push-up
379,93.4383280680982,91.6173789351401,69.66698639208421,148.77446868354636,155.13695071665063,0.0905884756284713,113.58112923983064,110.80009666529146,push-up
380,80.00364406661694,83.03828556448569,53.47721868120036,172.5556496336138,162.97027483378324,20.857253963022394,128.01037423875357,119.17427124925388,push-up
381,73.28503512371013,74.83674056969615,62.165411225913175,177.30195437324312,163.60545064791378,37.65005657359584,135.83513211829327,129.57850231110203,push-up
382,68.97833227665438,70.07572627198108,63.482241386660036,174.36679210456055,165.55934542661834,49.37866374393388,139.10154682573483,134.53210911808426,push-up
383,61.97152127551405,66.30563399865774,66.57568344635669,157.05192380994697,168.89934790142885,68.07603224929866,147.1272092033693,138.52037811425382,push-up
384,56.55472391058629,59.76531767189018,87.23708896803055,170.49499604993684,157.37468170665258,63.31203239335477,156.18210314350293,147.43274396441922,push-up
385,51.20731535473085,56.815405099848945,102.35222215486985,162.28886942639218,151.53933713182312,76.80309300606672,164.83385856701048,154.03891978289423,push-up
386,48.79491971839237,54.34770983768338,97.20196769364897,140.16901451036185,160.5164056563939,96.76845536922883,169.96320004892678,159.93931716351221,push-up
387,48.68874985701629,55.32119062723367,95.0683614116262,141.31821913743659,164.03558472944138,96.75392726583162,170.25339504756414,158.79734749402326,push-up
388,50.62724332555647,56.081497183198984,104.25978121888049,142.2566557588732,154.81971692007627,96.4574581458335,165.91417210825338,156.4613625585287,push-up
389,53.026332787671386,57.75694363238883,108.68866583415453,150.70422551292637,147.11114645294867,85.77062986980701,161.35422647875535,152.78694929784518,push-up
390,55.050859806935634,60.69693188686785,90.27170800201787,155.44016052028613,158.13323328118472,77.89494537652165,157.63501502001117,147.2428683067299,push-up
391,55.917175284741475,62.21894908086047,93.55546042222831,121.11467389691691,158.43124059876004,99.27312818853926,156.6433115556483,144.89293348005606,push-up
392,63.239925859612654,68.62884945875258,124.33917213639548,84.14196719279754,162.1080668511409,134.83243493288404,147.6906694077431,136.06662029799926,push-up
393,73.9293340707939,75.6014578810542,103.36831891522493,140.93128264496787,160.7916460214116,75.0627542869134,136.1142603817723,128.60175865098842,push-up
394,91.45135377273242,87.53107056152663,93.98284543891566,84.30985559641942,174.81707744174287,104.86771312517041,117.24310228296478,114.6195879406666,push-up
395,106.60595815060876,102.64980024218916,63.02489362497957,13.620956505513018,177.37042385897755,175.36544046960105,101.24671554623893,97.95749229807993,push-up
396,120.6839338996893,117.32079542247499,138.85007806313993,13.024295761691247,173.84842068722676,164.93584037345792,85.69559326476738,81.96936870876034,push-up
397,134.30352092007863,128.23196603726026,111.45122474058894,30.501452980222474,178.05998857638406,162.93755068900933,72.08812933766568,71.67005626321037,push-up
398,141.7063321516427,136.24479391081388,129.48830094055026,133.14780221009374,172.2628817752066,161.68441953662528,64.70401899295993,63.49164768595617,push-up
399,147.23513743571755,143.58777145627286,143.20065791164131,147.18565805690298,167.13895310797582,162.48662240480488,58.91010384167224,55.843646485432174,push-up
400,151.77997721300417,147.46526546134044,142.15887701326068,157.06203032845136,166.2632105690173,163.81668261303022,52.963233925092915,52.1964558115466,push-up
401,155.45101748191325,151.7587018662101,146.46225556308406,160.15446676835973,165.9290703453306,164.3453720868117,48.62014816960133,47.213643972440366,push-up
402,159.04396727593152,156.03795679323866,151.40196726372974,161.3414507337645,166.17806738215154,166.24448433046214,44.57229943775747,41.95511224097681,push-up
403,161.8607826466362,159.71587804252647,159.74988952383686,164.5030886837834,165.8151644502234,165.76828927633417,42.555220229656854,39.42815018788798,push-up
404,164.52134302342202,163.74813727389778,158.93387107343472,164.21714693927098,167.58749188222617,166.4426129018517,39.150536691228325,35.78940842331987,push-up
405,166.92215050816537,167.593568922745,160.04003323556628,164.79281758496026,167.5476131928046,167.34070855239128,37.34830575753101,32.45133630325286,push-up
406,168.6281347877574,170.77864418024308,161.91069576989207,163.45813775008594,167.89983373130806,167.27764821345266,36.51525797133883,30.39661264078835,push-up
407,171.18945108434295,173.07978375290662,162.5987361288694,164.57019538922356,168.11226395527825,168.2260760901474,34.76548451556937,28.432000490551953,push-up
408,174.17483962042309,175.5525341707139,163.8072195298015,163.90604490245926,168.8991562088742,168.5514345358253,32.819237010750804,26.656119493606138,push-up
409,176.67250907287982,177.4801518817474,166.24000751643985,165.4058315845217,169.4479625120895,169.38090941276326,31.40333271625299,25.325365492759275,push-up
410,178.75658773630977,178.91903427726368,168.37086947944397,167.01029069304468,170.03349205637642,170.29470276427534,29.59476346995718,23.90932723964781,push-up
411,179.3087422471473,179.63682834561615,169.73673369478774,168.0176688166542,170.33651480386698,170.47534417206532,28.06074461496899,23.345604400808014,push-up
1,176.1789807576001,174.2447014773026,176.69160708884095,152.06892176373862,151.85977997149894,134.37626760963946,9.1839327422469,14.99791121444449,push-up
2,169.3642754842367,170.10516540647893,175.03303200433325,176.4844963351436,159.63895909830788,173.58839036596387,7.599361514541526,9.974705547329028,push-up
3,163.75761074263556,168.5834523383806,171.4578900260521,170.79960971974705,158.65950436953895,167.9313355565002,5.79711193676532,12.57917907811706,push-up
4,159.77048895358894,169.59289396941935,168.2595532530927,177.6485368605007,144.31002813164403,175.77468522753972,3.5844437367632835,12.703385300267298,push-up
5,156.5799580547667,168.87633179684224,162.821465052283,169.2310649171678,146.2158647114405,156.3872205742001,6.035380613232221,14.809694230457477,push-up
6,153.09049698453188,166.5101027276,163.5007543329045,157.09979281384201,152.9929495414054,153.36924930634234,8.534320689667075,21.65669538168488,push-up
7,149.53829650494436,158.9814248976058,170.43309487411705,175.5836514737654,167.297598613627,167.37050397585966,11.936679586386786,23.131434481724863,push-up
8,142.30108620760436,154.01937490993583,179.55623418292566,174.62845403050125,177.32138874417572,176.5201853471623,9.320892734096507,23.260633871094186,push-up
9,140.14950715439332,152.50043007976208,175.61939940514614,169.50561506147133,178.32190698842717,175.81687609707936,9.84443532044924,25.122706218737505,push-up
10,134.85808212663386,145.87481191533803,174.39734640030906,174.71423993330615,175.25502730896284,171.5150419303174,8.244602333882622,24.740762105951926,push-up
11,130.21337356038683,142.15060838580285,170.78659212271816,170.01509306959449,172.53022191942236,167.1496125374125,5.7843815908527105,29.408501779223215,push-up
12,123.74732349740776,134.98844663037755,167.22417880076324,169.69464071915954,168.52703934192445,166.1616787154056,3.3880780568230406,29.609411069227548,push-up
13,116.53108913792713,130.65921225946505,165.8243955096606,169.313036029282,167.80057400379778,164.99783002975147,1.6673957571842044,27.350621217962164,push-up
14,110.14288513681387,130.35008627033073,166.29760068627127,169.29664210911145,167.7017981638141,166.01722467885773,8.112785296784802,21.38819125962855,push-up
15,103.38108614363063,123.64642925180806,166.56721168139794,168.59164871353096,168.47741399378737,167.204335706182,14.341938489770955,9.480819426048125,push-up
16,92.24417100775526,115.79323640888549,167.55330531589922,167.2802295052312,167.21803214696945,167.8869431075369,22.322938284775887,2.1691438273526074,push-up
17,85.86517613312884,108.24911956518449,170.92469378624878,168.0091418519814,170.54567125669516,169.38773754831857,30.688301950799676,6.134986383901925,push-up
18,77.74272105699283,102.04287976694064,172.84751382467567,170.82925773607184,172.09863847848308,169.62987399205946,40.08118199458604,12.079666833343145,push-up
19,70.32023963082992,93.68174571859333,171.3177065028479,171.95848949223213,171.96178234943966,168.53521233007345,48.815022017604434,16.041914860748538,push-up
20,62.02923079284266,86.03321964839205,168.89870105442682,169.61208479633552,169.95126660817053,168.89467337122923,56.52642138639735,24.246142860919736,push-up
21,57.61147520210927,75.72559078615487,167.68615647818746,172.03188760885737,170.29175046826379,174.5603897685233,61.560665919898305,37.524035706567574,push-up
22,53.42966186264927,63.923775252867514,164.3565528396426,167.99522146142087,166.8101797964163,169.0007778936356,62.78985986782662,49.301906046014956,push-up
23,49.74616179958136,60.24955473993617,165.16555715269544,168.94070382886568,169.0810868373379,169.8574155007102,67.57818146783954,53.004677322778875,push-up
24,49.64971687734812,57.604263440386966,162.49612316058966,167.40170885853385,166.36598501690816,170.9781964136955,67.29356185755685,57.10017461703183,push-up
25,48.611658346188364,57.491668010830985,162.74564049737089,161.8342382538347,166.4547492075189,170.05948127998832,68.86498745673508,58.71765434616465,push-up
26,46.24034408449722,55.85905015202506,162.7220502164991,159.4674681790242,165.11577918342394,167.94771797779538,71.62815177876065,61.78092275505887,push-up
27,47.73128116459196,61.768279114659315,162.29813861271342,160.93976894354282,165.5983636099554,169.55853959524146,72.80467591967802,61.96610842598981,push-up
28,48.76079144922886,64.79912412776686,162.28542422060505,160.79512900423097,164.87806096413885,169.74045186440966,73.0344673531362,62.070233750081016,push-up
29,48.56659746197884,68.11363726200817,160.43108861159308,162.4460222856122,163.32025960472023,169.37791891233493,73.45354724202667,61.24577908441505,push-up
30,49.6769446872795,67.93778492559605,160.32352237670574,166.75693187674256,163.36502184039531,171.32149207578902,72.83059233406101,62.45086444576547,push-up
31,49.90209542738859,70.48653278198907,160.7532465702485,166.26942584974012,162.24022175332246,171.70263703485637,71.60436795250966,61.67381784453092,push-up
32,50.59436113496096,70.2257960900576,160.6368436817737,167.76213155971516,162.51101848560003,171.87249446067835,70.94737937760641,62.367942562058225,push-up
33,51.28922232219763,72.55583036242813,160.766940149557,166.77938779584235,162.74577881539045,171.62115206433063,70.50096522365486,61.48895259432312,push-up
34,49.79669257922024,74.0896178046804,159.88005773286847,166.65406945219723,161.4482526923287,171.64508473762712,70.8890792513706,61.07916972710628,push-up
35,49.86615151726988,66.11891118921332,160.0400046567192,166.53042718468635,161.31038589171067,171.37734472769776,70.38534765244542,66.22208215806609,push-up
36,49.0419299104093,65.32320193940207,160.2193864364231,166.30513795547054,161.8244757583871,171.98247753586867,70.72272606507843,67.1588841765552,push-up
37,48.94816399609082,66.16858370872244,160.1448195806286,166.4792469624374,161.70445015905148,172.39203693948357,70.13296937302813,66.52228287954354,push-up
38,49.69955147839918,65.8265055604238,160.8116191379597,164.6227606137714,161.663881028947,169.580985283359,69.00104640996966,64.62020759397085,push-up
39,49.47020895157817,65.45844954254045,162.4469251268284,163.12094529974502,161.24562258385242,167.2981401366541,68.27220967737908,63.124060434539054,push-up
40,49.58333825476728,66.65078255501952,166.5935237965733,165.31048318366982,164.45171264126805,166.8169981913921,67.05742852724168,60.4590119959581,push-up
41,52.837671715604934,72.78636230023521,165.61768633030624,169.43579698817123,166.67187846780558,168.06540206925558,64.94816741901356,49.63227958949902,push-up
42,55.05796963417178,71.50159534879707,165.10940654846513,169.4390206435825,166.18910752031982,169.01753866888563,61.36828622566335,45.76521404832027,push-up
43,56.01879130613543,75.7494676247665,166.89914126958877,171.17372272744652,167.43938406535312,170.95891009415007,59.16897427543823,39.7931639044872,push-up
44,60.95644132792614,82.18219531409949,168.0114474438469,168.24238353132074,168.92004514251866,163.88636224444434,54.671444142894565,29.976418465201345,push-up
45,65.27157515472557,88.26518700302415,168.4732998884315,168.4370497828772,169.61005061225885,164.36984998248423,49.733073921079615,20.566678573297978,push-up
46,75.20226545916313,99.30963274432366,169.78131690024597,169.70822643935608,171.25814668072988,165.85078734902243,41.667422403225714,12.112018466493979,push-up
47,83.64170703667247,105.62989866946671,166.3128293724024,168.41350150951604,167.1545649929631,167.35441823427158,31.75425388713508,8.521827373115283,push-up
48,90.21378077944405,108.61024546209424,166.02929577910922,166.6408113600746,166.54610163907955,166.30052272751666,24.404137091954826,3.5083018480399053,push-up
49,104.5986600755447,116.3701106683123,166.57913020956337,168.69017749642907,168.20233347021335,167.80770748234468,12.537753322776524,3.586715832172597,push-up
50,113.45902213952226,124.04693542690646,166.39182145971046,168.2604930854482,166.90394654074584,164.35241399207518,3.747759095409079,12.723591621293366,push-up
51,121.59706030872573,140.3206663730343,167.4535356185386,171.69711456528023,167.8680026416921,168.45827463499927,3.4762640958865783,28.2055578648078,push-up
52,127.0619503789631,151.88092205997555,167.83446462054727,173.01089007707358,168.4030392450102,167.35237087457608,7.319196887845877,36.38219823936926,push-up
53,131.8909807237615,156.99307599998298,168.62271594446892,173.8417616326108,168.36733267212338,167.53035893229202,11.282596087436588,38.787378006285984,push-up
54,135.0617769689178,162.92315516300533,170.26901051545246,174.2579414362775,169.61868223515935,166.45866879922988,13.500809486098285,41.89404547137361,push-up
55,139.1407624468918,164.60660880455413,171.0605972332456,174.96435334080476,169.14344417009656,166.32313013673027,16.42073878743434,42.86938918245729,push-up
56,143.17113761338706,168.54338512094762,172.45357179992573,175.84524449381587,169.03966293129074,167.12371930190625,19.711754554291595,43.66674488346024,push-up
57,145.85856595963403,168.59949806241266,173.52477053446702,177.08993840516683,168.5437300950496,167.77311590258432,22.1935690590701,42.9613891832456,push-up
58,150.69282346995607,169.5507028697585,173.33536486763563,177.43744280484356,166.8786489761649,167.46190214080795,26.04239816871374,42.87693125179068,push-up
59,156.93597582796139,170.80261458637517,173.06015274051836,177.4948985994468,166.16146355244788,167.8436902062709,29.65213253330466,43.013341156508005,push-up
60,161.47199741393388,172.81927858728702,173.0721624452423,177.70534694067678,164.98722226738082,167.64607866750336,32.74073504953171,44.213033203197924,push-up
61,166.80049289571204,174.63270597964257,173.45920338033207,176.88840323912564,164.89809161655924,167.69076003437038,35.68735497135681,44.925259051091416,push-up
62,168.95275178751638,175.24346542037338,174.1984880743496,176.23052691298324,164.7377195095723,166.72383792414075,37.78442339361099,45.416653994321656,push-up
63,169.948218157927,175.8376235237054,175.84006425280194,176.28116472355853,164.48431845000596,165.622534960942,39.851103925550795,46.30100113643999,push-up
64,169.82221838056043,175.9474008404102,174.9799643166162,175.68160375725174,163.87235613010063,164.8713892413585,39.99113621176871,47.10273201252145,push-up
65,171.02486237496237,175.65146889486238,174.70878335609873,175.2209201872871,163.4248673042031,164.06792990314383,41.010888116224834,47.65270460984932,push-up
66,172.89623343900118,175.06331240897308,175.48928436489143,176.982564238273,164.71045053640572,166.0935314513261,41.37336081015498,46.978315217775354,push-up
67,172.32865363757054,175.21299775239666,176.04258176766197,178.13594864386894,165.6263318747766,167.45669304520212,40.56429134082347,46.683237058572,push-up
68,172.3347907207702,175.92810187238447,176.35581784265878,178.23061299017755,166.3174572108315,167.5689324877379,40.154510883416144,47.06045931516632,push-up
69,172.34441209066205,176.247751719646,176.46459592593473,177.89385093452762,167.37466531107043,168.72840845024746,39.47720655376766,46.385613078452394,push-up
70,170.67495322004862,175.53067747817917,176.6604860965959,178.64701473399901,168.38363340206465,169.4603244034804,38.33180519386217,45.933865773517105,push-up
71,168.30340968439833,174.02349757406284,176.67348685653138,178.43125266189398,169.82238115605526,169.96802439301663,36.34026829920055,44.37356461291643,push-up
72,163.37419808490944,170.3994365036194,176.3094761543956,177.1995545737259,169.5370708455946,168.0013796225794,34.142462658432045,44.265111366530114,push-up
73,158.72801313023456,168.44978453253282,176.09316393108332,177.55520562275353,169.64549262572797,168.7640586931263,31.746748517772218,43.06394818966689,push-up
74,153.35986908574765,166.34127026092332,175.848214000687,177.61910547425367,170.44838969905985,170.07289175743588,28.487245053981265,41.16995929524856,push-up
75,148.64709835900186,164.21513373398045,175.56627437512702,177.45234769700363,170.11452231240017,168.80644577811287,25.936753013771032,40.89089462766488,push-up
76,144.83535389798425,160.86831097673073,174.85192988982166,177.68293209903632,169.82399146226436,167.25793104373398,23.869505270306853,40.73450013230172,push-up
77,141.89706975818436,157.24718910118554,172.7993605188771,177.6267008462171,169.08529394979357,166.91902040524553,21.50680893331741,39.77065228018765,push-up
78,136.68508917121872,152.43839976446213,171.05759793280365,176.14300339442198,168.81420638743867,166.83288677612197,17.849592010935226,36.07309797946503,push-up
79,131.59354110491574,148.37803855022145,169.86417387508587,173.42840244061915,169.7544824745308,166.82693717651466,13.390079615170928,31.943495858783916,push-up
80,126.32178423043547,155.21027627845893,170.20551156566242,172.97519556844136,170.07938996287152,167.11595830475568,10.234959956352926,40.73191074104719,push-up
81,117.9805094618145,157.54814645942463,169.280733936078,171.00232573566012,168.48558788001577,165.06419776188216,4.289445818143464,39.87754131962584,push-up
82,113.06794744651211,162.9842980110975,169.42332725207157,173.11549460172841,168.48430739239606,169.94849416802066,0.5515018816411233,40.10394955476865,push-up
83,105.66620599205248,151.8584879190821,171.60558633939263,173.4531657035963,170.14976055580448,171.643387337061,6.021414132897283,28.45062647628331,push-up
84,99.29118046573547,134.95476779560173,172.5017679491811,173.62454682726553,171.59998796783674,174.0720669399367,12.547972157676226,16.88094905865603,push-up
85,91.42620522272051,115.00118194738732,173.7672292414314,175.20536591441945,172.23112989203128,170.23878466824627,19.340860266211603,3.9086205726446597,push-up
86,86.60283410420573,104.47264022784398,172.837184599806,176.14502099751977,171.70255725629488,170.13496011056534,25.927856117968947,3.557093250952569,push-up
87,82.38066322611013,97.23739884219009,170.52293044472214,174.86886259732722,171.71080731656482,168.98310499577377,32.59591751979938,10.180974341286005,push-up
88,71.78594844665967,82.19264053776716,172.78114235003028,175.83539161201182,173.0065830550096,171.4264757820417,45.031210739063425,29.78442368687448,push-up
89,65.99374794556633,72.52794580662862,172.38510420292036,174.23616222417584,173.10253954581145,171.0843017632501,51.898081144032325,37.05347693657361,push-up
90,61.04845187296779,68.33062525266453,171.5745795637253,173.01806573542842,172.25675851630803,172.3525558106798,56.40665204779976,42.48736328285399,push-up
91,55.23373181358353,69.42783816549981,170.33024113629685,175.73376995333456,170.14225263257552,174.05603924168338,60.831127829786475,45.49718345006756,push-up
